time,symbol,field,value
2023-01-20 14:41:00+00:00,ABBV,High,148.8000030518
2023-01-20 14:42:00+00:00,ABBV,High,148.7700042725
2023-01-20 14:43:00+00:00,ABBV,High,148.7664031982
2023-01-20 14:44:00+00:00,ABBV,High,148.75
2023-01-20 14:45:00+00:00,ABBV,High,148.7850036621
2023-01-20 14:46:00+00:00,ABBV,High,148.8099975586
2023-01-20 14:47:00+00:00,ABBV,High,148.6900024414
2023-01-20 14:48:00+00:00,ABBV,High,148.5700073242
2023-01-20 14:49:00+00:00,ABBV,High,148.4998931885
2023-01-20 14:50:00+00:00,ABBV,High,148.3399963379
2023-01-20 14:51:00+00:00,ABBV,High,148.3094024658
2023-01-20 14:52:00+00:00,ABBV,High,148.1600036621
2023-01-20 14:53:00+00:00,ABBV,High,148.0099945068
2023-01-20 14:54:00+00:00,ABBV,High,147.8699951172
2023-01-20 14:55:00+00:00,ABBV,High,148.1269989014
2023-01-20 14:56:00+00:00,ABBV,High,148.1000061035
2023-01-20 14:57:00+00:00,ABBV,High,148.0500030518
2023-01-20 14:58:00+00:00,ABBV,High,147.9299926758
2023-01-20 14:59:00+00:00,ABBV,High,147.8069000244
2023-01-20 15:00:00+00:00,ABBV,High,147.8300018311
2023-01-20 15:01:00+00:00,ABBV,High,147.8999938965
2023-01-20 15:02:00+00:00,ABBV,High,147.9100036621
2023-01-20 15:03:00+00:00,ABBV,High,147.8950042725
2023-01-20 15:04:00+00:00,ABBV,High,147.8300018311
2023-01-20 15:05:00+00:00,ABBV,High,147.8200073242
2023-01-20 15:06:00+00:00,ABBV,High,147.9450073242
2023-01-20 15:07:00+00:00,ABBV,High,147.9600067139
2023-01-20 15:08:00+00:00,ABBV,High,147.9900054932
2023-01-20 15:09:00+00:00,ABBV,High,147.8401031494
2023-01-20 15:10:00+00:00,ABBV,High,147.8200073242
2023-01-20 15:11:00+00:00,ABBV,High,147.7998962402
2023-01-20 15:12:00+00:00,ABBV,High,147.8800048828
2023-01-20 15:13:00+00:00,ABBV,High,147.8699951172
2023-01-20 15:14:00+00:00,ABBV,High,147.8450012207
2023-01-20 15:15:00+00:00,ABBV,High,147.5099945068
2023-01-20 15:16:00+00:00,ABBV,High,147.4799957275
